id,lat,lon,traffic_signals,stop
122851694,33.9011403,-117.8802251,False,False
122851842,33.8068267,-118.0180268,False,False
122852399,33.8469941,-117.9554032,False,False
122852401,33.847852,-117.9555305,False,False
122852406,33.8491387,-117.955543,False,True
122852651,33.8915755,-117.9657149,False,False
122852712,33.8918547,-117.8730128,False,False
122852730,33.890452,-117.8687817,False,False
122852754,33.8873795,-117.8595598,False,False
122852762,33.8867065,-117.8574251,False,False
122852770,33.8850725,-117.8525151,False,False
122852834,33.8738306,-117.941031,False,False
122852851,33.8738322,-117.9408993,False,False
122852861,33.8702244,-117.9408107,False,False
122852864,33.8712529,-117.9408504,False,False
122852869,33.8722,-117.9408708,False,False
122853190,33.8219185,-117.9059492,False,False
122853195,33.9341061,-117.9461229,False,False
122853197,33.9341211,-117.9398543,False,False
122853310,33.8208865,-117.9676119,False,False
122853314,33.8209099,-117.9658996,False,False
122853701,33.8282727,-117.8843619,False,False
122854025,33.8451162,-118.025802,False,False
122854061,33.8370663,-117.9051206,False,False
122854065,33.836047,-117.9048118,False,False
122854576,33.8403671,-117.9708902,False,False
122854579,33.8431905,-117.9709052,False,False
122854625,33.8711243,-117.9449111,False,False
122854626,33.8723756,-117.9449191,False,False
122854628,33.8738234,-117.9449098,False,False
122854647,33.9349102,-117.9817651,False,False
122854653,33.9341622,-117.9826749,False,False
122854707,33.9165451,-117.9823347,False,False
122854712,33.9165523,-117.981996,False,False
122854715,33.9157749,-117.9820192,False,False
122854951,33.8804587,-117.9998218,False,False
122854984,33.8909153,-117.9976259,False,False
122855810,33.8785997,-117.9915938,False,False
122855813,33.8788586,-117.9907075,False,False
122856097,33.8066503,-117.9688321,False,False
122856113,33.8103857,-117.9686574,False,False
122856116,33.8077502,-117.9686497,False,False
122856136,33.9073074,-117.8979478,False,False
122856144,33.9054343,-117.8975288,False,False
122856173,33.912431,-117.8949212,False,False
122856175,33.9090637,-117.8967182,False,False
122856177,33.9073089,-117.8974967,False,False
122856192,33.9056824,-117.9942136,False,False
122856368,33.8199173,-117.8778808,False,False
122856395,33.9282805,-117.8937453,False,False
122856577,33.8905359,-117.8653585,False,False
122856587,33.8162739,-117.9293777,False,False
122856623,33.8261125,-117.8840742,False,False
122856651,33.8528596,-117.8778005,True,False
122856790,33.8080728,-117.827942,False,False
122856791,33.808101,-117.8231231,False,False
122856794,33.8081088,-117.8218997,False,False
122857665,33.8153767,-117.9797401,False,False
122857673,33.8139225,-117.979723,False,False
122857676,33.8131813,-117.9797192,False,False
122857751,33.8204828,-117.8460469,False,False
122857796,33.820858,-117.8298092,False,False
122857798,33.8208764,-117.8288013,False,False
122857808,33.8244164,-117.9493444,False,False
122857812,33.8955024,-117.9967069,False,False
122857815,33.8932033,-117.9966611,False,False
122857817,33.8924808,-117.9966531,False,False
122857822,33.891763,-117.9966512,False,False
122857885,33.9302968,-117.9161585,False,False
122857947,33.8920145,-117.9357434,False,False
122857950,33.8926946,-117.9362241,False,False
122858025,33.8816812,-117.8226454,False,False
122858028,33.8812246,-117.8226391,False,False
122858062,33.8721809,-117.8196249,False,True
122858213,33.847256,-117.9157475,False,False
122858223,33.8381164,-117.9127506,False,False
122858226,33.8392042,-117.9131155,False,False
122858231,33.840295,-117.913453,False,False
122858274,33.8152994,-117.9825111,False,False
122858298,33.8215234,-117.9824777,False,False
122858313,33.8288672,-117.9463148,False,False
122858769,33.8999192,-117.9055395,False,False
122858897,33.8205175,-117.973467,False,False
122859055,33.9005734,-117.9902112,False,False
122859060,33.9011996,-117.9964932,False,False
122859131,33.8913378,-118.0164821,False,False
122859134,33.8924498,-118.0116129,False,False
122859137,33.8932161,-118.0085073,False,False
122859253,33.8196757,-117.911715,False,False
122859359,33.8454395,-117.9560038,False,False
122859659,33.8257874,-117.8975956,False,False
122859660,33.8260356,-117.8965627,False,False
122859691,33.89316,-118.0107887,False,False
122859697,33.8941162,-118.0099034,False,False
122859873,33.9108186,-117.9555779,False,False
122859983,33.8305212,-117.853767,False,False
122859987,33.830656,-117.855438,False,False
122859989,33.8304141,-117.8562579,False,False
122860127,33.8078944,-118.0037049,False,False
122860141,33.8815462,-117.8382366,False,False
122860234,33.905689,-117.8576786,False,False
122860244,33.8817515,-117.9756582,False,False
122860245,33.8820741,-117.9753369,False,False
122860276,33.8881932,-117.8570131,False,False
122860832,33.8919715,-117.9703884,False,False
122860834,33.8910459,-117.970337,False,False
122861045,33.814728,-117.9889908,False,False
122861059,33.9122699,-117.9140881,False,False
122861409,33.8874514,-117.9176154,False,False
122861413,33.8879353,-117.9185817,False,False
122861514,33.9280801,-117.8938849,False,False
122861528,33.8758847,-117.8338075,False,False
122861529,33.8751825,-117.8334967,False,False
122861924,33.9330248,-117.9303476,False,False
122861969,33.8402787,-117.9750888,False,False
122861971,33.8416683,-117.975105,False,False
122861974,33.8430648,-117.9751369,False,False
122861978,33.8437558,-117.9751484,False,False
122861982,33.8444659,-117.97514,False,False
122862016,33.8094714,-118.019446,False,False
122862033,33.8437728,-117.9447293,False,False
122862035,33.8437693,-117.9455841,False,False
122862037,33.8437657,-117.9464721,False,False
122862039,33.8437621,-117.9473325,False,False
122862044,33.8437496,-117.9503741,False,False
122862050,33.8437439,-117.9517517,False,False
122862058,33.8437368,-117.9534742,False,False
122862079,33.8436971,-117.9372845,False,False
122862823,33.8270753,-117.8436103,False,False
122862939,33.8766668,-117.913739,False,False
122862941,33.8766767,-117.912907,False,False
122862943,33.8766873,-117.9120181,False,False
122862949,33.8766578,-117.910073,False,False
122862963,33.8769548,-117.8920812,False,False
122862969,33.8766788,-117.9021965,False,False
122862999,33.9067169,-117.9677575,False,False
122863005,33.9071061,-117.9677259,False,False
122863298,33.8148232,-117.909763,False,False
122863299,33.814823,-117.9106009,False,False
122863301,33.8148208,-117.9114602,False,False
122863303,33.8148217,-117.9124051,False,False
122863306,33.8148203,-117.9133987,False,False
122863311,33.8139544,-117.9768647,False,False
122863552,33.9314451,-117.9161647,False,False
122863652,33.8225896,-117.9886098,False,False
122863931,33.8729265,-117.8615565,False,False
122863933,33.8724796,-117.8615801,False,False
122863940,33.8120623,-117.9324477,False,False
122863999,33.8516178,-118.0243135,False,False
122864002,33.8508883,-118.0242988,False,False
122864006,33.8497285,-118.024287,False,False
122864012,33.8464423,-118.0241954,False,False
122864014,33.8449402,-118.0244663,False,False
122864017,33.8445103,-118.0249089,False,False
122864020,33.8439912,-118.025448,False,False
122864023,33.8434588,-118.0260005,False,False
122864321,33.873859,-117.9386437,False,False
122864322,33.8738534,-117.9393396,False,False
122864323,33.8738569,-117.9395706,False,False
122864325,33.8738483,-117.9401766,False,False
122864331,33.8738269,-117.9440552,False,False
122864333,33.873813,-117.9458144,False,False
122864335,33.8738145,-117.9487599,False,False
122864337,33.8737799,-117.9517773,False,False
122864339,33.8737658,-117.9527181,False,False
122864343,33.8737728,-117.9536652,False,False
122864346,33.8737373,-117.9546144,False,False
122864587,33.9337474,-118.0132555,False,False
122864589,33.9330318,-118.0134255,False,False
122864645,33.8738691,-117.9265471,False,False
122864908,33.8545211,-118.0251882,False,False
122864977,33.8173842,-117.8389205,False,False
122864979,33.8186734,-117.8389626,False,False
122866036,33.8248559,-117.982427,False,False
122866039,33.8233611,-117.9823843,False,False
122866068,33.8285163,-117.9830832,False,False
122866073,33.8248516,-117.982896,False,False
122866087,33.8732328,-117.8324181,False,False
122866096,33.9311318,-117.9932524,True,False
122866156,33.8114894,-118.0059372,False,False
122866158,33.8115076,-118.0050909,False,False
122866162,33.8115259,-118.0042335,False,False
122866163,33.9099971,-117.994257,True,False
122866176,33.8959808,-117.9983686,False,False
122866178,33.8935648,-117.9999169,False,False
122866184,33.8297806,-118.0011439,False,False
122866186,33.8289795,-118.0011178,False,False
122866187,33.8909022,-118.002037,True,False
122866188,33.8281424,-118.0011004,False,False
122866190,33.8273125,-118.0010744,False,False
122866192,33.8265009,-118.0011026,False,False
122866194,33.8257892,-118.0010845,False,False
122866308,33.8800993,-117.8709712,False,False
122866310,33.8801774,-117.8712908,False,False
122866518,33.8642403,-117.9886069,False,False
122866519,33.8642447,-117.9876842,False,False
122866526,33.9318539,-117.9483261,False,False
122866529,33.930837,-117.9482955,False,False
122866782,33.8536611,-117.9726322,False,False
122866991,33.9229278,-117.8844831,False,False
122866992,33.9243263,-117.8844541,False,False
122867071,33.9157474,-117.8981428,False,False
122867137,33.8980064,-117.8286827,True,False
122867148,33.8934995,-117.8200889,True,False
122867339,33.8704974,-118.0011652,False,False
122867379,33.8203232,-117.8854111,False,False
122867642,33.8460937,-117.9456226,False,False
122867736,33.9056506,-117.9074109,False,False
122867739,33.9083768,-117.9227586,False,False
122867750,33.9052857,-117.9051891,False,False
122867751,33.9049915,-117.9044049,False,False
122867753,33.9046734,-117.9035571,False,False
122867756,33.9043913,-117.9027383,False,False
122867774,33.9323053,-117.9624168,False,False
122867881,33.8063299,-117.9814898,False,False
122868028,33.91671,-117.9373411,False,False
122868029,33.9160658,-117.9373863,False,False
122868072,33.8928574,-117.9489085,False,False
122868264,33.8411618,-117.8450972,False,False
122868273,33.8423993,-117.8474561,False,False
122868275,33.8429278,-117.8482226,False,False
122868277,33.8433747,-117.8488725,False,False
122868352,33.8334222,-117.9607303,False,False
122868353,33.8358452,-117.9607601,False,False
122868488,33.8515522,-118.0275213,False,False
122868489,33.8515875,-118.0269333,False,False
122868578,33.8696945,-117.9061124,False,False
122868653,33.8798587,-117.9487204,False,False
122868672,33.8770293,-117.9542309,False,False
122868677,33.8771395,-117.9551657,False,False
122868691,33.8800973,-117.9354496,False,False
122868693,33.880093,-117.9363017,False,False
122868698,33.8803294,-117.9396709,False,False
122868704,33.8796934,-117.940818,False,False
122868707,33.8792689,-117.9415227,False,False
122868711,33.8792612,-117.9420759,False,False
122868771,33.8577113,-117.9348868,False,False
122868773,33.856239,-117.9348812,False,False
122869309,33.9065716,-117.8890732,False,False
122869314,33.9069698,-117.8890663,False,False
122869342,33.8884066,-117.8575487,False,False
122870105,33.9319281,-117.9021828,True,False
122870112,33.9350716,-117.9026869,False,False
122870874,33.8691786,-117.8724357,False,False
122870951,33.929866,-117.9448416,False,False
122871000,33.8311896,-117.9729558,False,False
122871629,33.9142238,-117.9085796,False,False
122871823,33.8672038,-117.9867417,False,False
122871852,33.9318066,-117.9624073,False,False
122872343,33.8213235,-117.821303,False,False
122872348,33.8213541,-117.820007,False,False
122872670,33.8288023,-117.963755,False,False
122872675,33.8280244,-117.9637556,False,False
122872683,33.8249988,-117.9637823,False,False
122872688,33.8241476,-117.963777,False,False
122872690,33.8235732,-117.9637902,False,False
122872692,33.8217375,-117.9637805,False,False
122872857,33.8417153,-117.8795747,False,False
122872966,33.869696,-117.9052649,False,False
122873026,33.8410532,-117.8402131,False,False
122873033,33.8426599,-117.8403424,False,False
122873037,33.8435566,-117.8406977,False,False
122873245,33.8139378,-117.958288,False,False
122873250,33.8120436,-117.9582824,False,False
122873266,33.8721349,-117.8221501,False,False
122873274,33.8706529,-117.8215899,False,False
122873287,33.8531488,-117.8490693,True,False
122873754,33.9126417,-117.9504114,False,False
122873775,33.8679394,-117.9639231,False,False
122873795,33.8348729,-117.8847819,False,False
122874059,33.9292939,-117.9210307,False,False
122874137,33.8338542,-117.8668483,False,False
122874143,33.8357741,-117.8661834,False,False
122874172,33.9298161,-117.9161669,False,False
122874245,33.8825165,-117.8541241,False,False
122874374,33.8297497,-117.9684721,False,False
122874377,33.8296767,-117.9712285,False,False
122874482,33.8436242,-117.8795547,False,False
122874524,33.8608119,-117.9636999,False,False
122874525,33.8607852,-117.967049,False,False
122874535,33.8166761,-117.9114658,False,False
122874548,33.8614574,-117.981233,False,False
122874550,33.8614427,-117.9844581,False,False
122874561,33.860817,-117.9751747,False,False
122874566,33.8610563,-117.9265049,False,False
122874567,33.8610512,-117.9286809,False,False
122874568,33.8610764,-117.9330502,False,False
122874570,33.8610477,-117.9369661,False,False
122874582,33.8610357,-117.9501508,False,False
122874637,33.834873,-117.8740734,False,False
122874642,33.8290549,-117.8743575,False,False
122874801,33.8955769,-117.8425872,False,False
122875010,33.9160655,-117.9273889,False,False
122875831,33.9075929,-117.9245712,False,False
122875969,33.9195157,-117.8743821,False,False
122875978,33.9100487,-117.9217889,False,False
122875980,33.9108281,-117.92177,False,False
122875983,33.9116564,-117.9217775,False,False
122875986,33.9132982,-117.9215435,False,False
122875990,33.8077943,-117.820394,False,False
122876085,33.8649296,-117.8312841,False,False
122876094,33.8405219,-117.8514033,False,False
122876097,33.8415939,-117.8503392,False,False
122876110,33.8459619,-117.8400394,False,False
122876115,33.8461755,-117.8390521,False,False
122876120,33.8464989,-117.8375031,False,False
122876862,33.8968612,-117.9598751,False,False
122877258,33.837481,-118.007078,False,False
122877587,33.9261148,-117.9548443,False,False
122877655,33.8651859,-117.8641228,False,False
122877788,33.8065154,-117.9327316,False,False
122877975,33.834545,-117.8528415,False,False
122877979,33.8344275,-117.8537613,False,False
122877992,33.8338202,-117.8602147,False,False
122877995,33.8338971,-117.8612293,False,False
122877997,33.8339347,-117.8617794,False,False
122878111,33.9223188,-117.9438649,False,False
122878113,33.9214085,-117.9438634,False,False
122878379,33.80775,-117.969592,False,False
122878387,33.8077758,-117.9646975,False,False
122878390,33.8077975,-117.9627438,False,False
122878458,33.921409,-117.9461163,False,False
122878466,33.9007671,-117.827901,False,False
122878927,33.8149753,-118.0185713,False,False
122878949,33.8813697,-117.9732521,False,False
122878951,33.8814791,-117.9737515,False,False
122878978,33.8785241,-117.9133783,False,False
122879019,33.8634941,-117.9265039,False,False
122879022,33.8618257,-117.9264983,False,False
122879048,33.8893679,-117.8465181,False,False
122879079,33.9202016,-117.892877,False,False
122879082,33.920258,-117.8903254,False,False
122879085,33.9202683,-117.8894473,False,False
122879714,33.8633506,-117.9370186,False,False
122879719,33.8617506,-117.9369893,False,False
122879721,33.8603112,-117.9369587,False,False
122879722,33.8576966,-117.9370288,False,False
122879725,33.8562072,-117.937607,False,False
122880028,33.8531933,-117.8717019,False,False
122880029,33.8537845,-117.8719099,False,False
122880232,33.9068055,-117.8625999,False,False
122880388,33.8251982,-117.9176142,False,False
122880809,33.8791654,-117.8320147,False,False
122880811,33.8784546,-117.8319897,False,False
122880813,33.8780571,-117.8319809,False,False
122880814,33.8777456,-117.8319853,False,False
122880834,33.8701949,-117.9451586,False,False
122881355,33.8934526,-117.872287,False,False
122881618,33.8670742,-117.8562415,False,False
122881626,33.8582941,-117.9622363,False,False
122881633,33.8679429,-117.9622464,False,False
122881634,33.8665098,-117.9622526,False,False
122881645,33.8757026,-117.8841631,False,False
122881749,33.8804092,-117.8346775,False,False
122881760,33.9224053,-117.8971779,False,False
122882543,33.8780632,-117.886004,False,False
122882703,33.8896513,-117.8352187,False,False
122882708,33.8898557,-117.832536,False,False
122882885,33.8796752,-117.9420805,False,False
122882915,33.9054378,-117.943509,False,False
122883042,33.826815,-117.984694,False,False
122883245,33.8856057,-117.9742314,False,False
122883347,33.8406469,-117.9870886,False,False
122883761,33.8149247,-118.0246258,False,False
122883768,33.9272408,-117.9652374,False,False
122883962,33.8374766,-117.9257237,False,False
122883963,33.8382109,-117.9259733,False,False
122884181,33.9276042,-117.9761165,False,False
122884184,33.92683,-117.9761257,False,False
122884186,33.9260303,-117.9761213,False,False
122884188,33.9253702,-117.976121,False,False
122884189,33.9246811,-117.9761248,False,False
122884590,33.9101696,-117.9508605,False,False
122884798,33.8724525,-117.913008,False,False
122884804,33.8724744,-117.9097486,False,False
122884808,33.8724826,-117.9086574,False,False
122884815,33.872678,-117.9026023,False,False
122884817,33.8726838,-117.9017047,False,False
122884820,33.8726702,-117.9007586,False,False
122884834,33.872372,-117.8934842,False,False
122885044,33.8107588,-118.0081157,False,False
122885053,33.8111527,-117.9829642,False,False
122885066,33.8111518,-117.9768566,False,False
122885076,33.8111384,-117.9787395,False,False
122885088,33.8111702,-117.9627825,False,False
122885090,33.8111947,-117.9598563,False,False
122885131,33.9041683,-117.891761,False,False
122885225,33.8913794,-117.9603433,False,False
122885756,33.8437738,-117.8597859,False,False
122885818,33.9318475,-117.967958,False,False
122885820,33.9301211,-117.9679569,False,False
122885840,33.9269581,-117.9679114,False,False
122885849,33.9246715,-117.9679155,False,False
122885852,33.9219755,-117.9678764,False,False
122885855,33.9199857,-117.9678576,False,False
122885889,33.824761,-117.9932255,True,False
122885894,33.8214541,-117.9933822,False,False
122885897,33.8201596,-117.9933832,False,False
122885999,33.8281129,-117.9676331,False,False
122886005,33.8217354,-117.9676044,False,False
122886008,33.8212204,-117.9676259,False,False
122886015,33.8118654,-117.967629,False,False
122886016,33.8103959,-117.9675971,True,False
122886018,33.8095804,-117.9675931,False,False
122886030,33.8066671,-117.9675869,False,False
122886041,33.8688204,-117.9681305,False,False
122886052,33.8561368,-117.9679808,False,False
122886162,33.8998601,-117.9902049,False,False
122886163,33.8984599,-117.9905619,False,False
122886165,33.8975404,-117.9910332,False,False
122886166,33.8963699,-117.9919147,False,False
122886360,33.8411175,-117.8963607,False,False
122886363,33.8412901,-117.8955234,False,False
122886390,33.8982874,-117.8630492,False,False
122886602,33.8555137,-117.8833518,False,False
122886718,33.8658433,-117.8612101,False,False
122886719,33.8678545,-117.8615301,False,False
122886992,33.8135027,-118.0232198,False,False
122887155,33.9298322,-117.9210312,False,False
122887157,33.9287537,-117.9210328,False,False
122887167,33.9318693,-117.9211919,True,False
122887620,33.8215521,-117.9789882,False,False
122887636,33.9188463,-117.9474942,False,False
122887810,33.8208372,-117.9120988,False,False
122888165,33.8305581,-117.9250903,False,False
122888167,33.8304907,-117.9254082,False,False
122888178,33.8289754,-117.9344319,False,False
122888192,33.8288738,-117.9484687,False,False
122888195,33.8288691,-117.9498053,False,False
122888198,33.8288724,-117.9535104,False,False
122888200,33.828878,-117.9544529,False,False
122888202,33.8288758,-117.9572614,False,False
122888212,33.828674,-117.9712234,False,False
122888217,33.8286493,-117.972488,False,False
122888219,33.828565,-117.9777169,False,False
122888222,33.8285462,-117.9799048,False,False
122888228,33.8285418,-117.9816504,False,False
122888494,33.8340807,-117.8995845,False,False
122888564,33.8926933,-117.9867233,False,False
122888566,33.8922471,-117.9856093,False,False
122888567,33.8920981,-117.9852695,False,False
122888568,33.8916169,-117.9839406,False,False
122888666,33.8311999,-117.8799591,False,False
122888668,33.8314194,-117.8778691,False,False
122888670,33.8539651,-117.9919473,False,False
122888672,33.8540221,-117.9887126,False,False
122889004,33.898244,-117.8723271,False,False
122889104,33.8783514,-117.8568299,False,False
122889506,33.9209729,-117.9489208,False,False
122889548,33.8359822,-117.8805456,False,False
122889741,33.8643233,-117.9167574,False,False
122889744,33.8643263,-117.9158756,False,False
122889749,33.8644719,-117.9220774,False,False
122889838,33.8399137,-117.9887588,False,False
122890010,33.8395548,-117.9267641,False,False
122890174,33.8916092,-117.8617923,False,False
122890346,33.8341758,-117.9799769,False,False
122890347,33.8373814,-117.979998,False,False
122890349,33.8395138,-117.9800367,False,False
122890352,33.8402226,-117.9800529,False,False
122890354,33.8430385,-117.9800763,False,False
122890356,33.8439521,-117.9800586,False,False
122890357,33.8446256,-117.9800549,False,False
122890633,33.8236531,-118.0239527,False,False
122890640,33.9025434,-117.9002051,False,False
122890663,33.9025985,-117.8930847,False,False
122890950,33.8998088,-117.840459,False,False
122891134,33.9272439,-117.8975259,False,False
122891137,33.9285839,-117.8967453,False,False
122891196,33.9156954,-117.9034408,False,False
122891229,33.8662498,-117.8595656,False,False
122891324,33.8399244,-117.9870638,False,False
122891877,33.889651,-117.8428234,False,False
122891904,33.8348762,-117.8856289,False,False
122891918,33.8925788,-117.9167085,True,False
122891920,33.8922406,-117.9162596,False,False
122891922,33.8915888,-117.9156991,False,False
122891923,33.8912455,-117.9156371,False,False
122891925,33.8904811,-117.915122,False,False
122892110,33.8741984,-117.8535941,False,False
122892114,33.872736,-117.8539746,False,False
122892227,33.8865403,-117.8497256,False,False
122892228,33.8865543,-117.8488339,False,False
122892321,33.8700007,-117.9763773,True,False
122892649,33.8531196,-118.0198651,False,False
122892652,33.8531556,-118.0155658,False,False
122892936,33.8558347,-117.8980349,False,False
122892941,33.8366206,-118.0140217,False,False
122892969,33.8344249,-117.9936563,False,False
122893029,33.8493885,-117.9225724,False,False
122893131,33.8778194,-117.9006617,False,False
122893139,33.8777639,-117.8939412,False,False
122893142,33.8776988,-117.8930286,False,False
122893143,33.8777009,-117.8920997,False,False
122893153,33.8777728,-117.8895942,True,False
122893173,33.8776674,-117.9121069,False,False
122893176,33.8776747,-117.9100603,False,False
122893215,33.9045737,-117.8991644,False,False
122893218,33.9054279,-117.8987243,False,False
122893220,33.9065616,-117.8946959,False,False
122893223,33.9066119,-117.8903365,False,False
122893542,33.8535672,-117.9495705,False,False
122893562,33.9351484,-117.9260965,False,False
122893738,33.9276489,-117.954827,False,False
122894350,33.8085289,-118.0218932,False,False
122894369,33.8066311,-117.9700896,False,False
122894425,33.8301062,-117.8930279,False,False
122894429,33.8286856,-117.8925518,False,False
122894430,33.8272531,-117.8920718,False,False
122894438,33.8224528,-117.8907359,False,False
122894442,33.8351578,-117.8949202,False,False
122894449,33.8300002,-117.8934862,False,False
122894489,33.8849739,-117.8712508,False,False
122894527,33.820515,-118.0102177,False,False
122894534,33.8205139,-118.0021055,False,False
122894555,33.8207939,-117.9768708,False,False
122894557,33.8207802,-117.9778145,False,False
122894559,33.8207795,-117.9787686,False,False
122894625,33.8732418,-117.9086677,False,False
122894702,33.824654,-118.0021349,True,False
122894708,33.8231247,-118.0021275,False,False
122894712,33.821529,-118.0021146,True,False
122894714,33.8161704,-118.0020573,False,False
122894717,33.8155244,-118.0020478,False,False
122894723,33.8140779,-118.0020358,False,False
122894962,33.8665413,-117.9502095,False,False
122894965,33.866541,-117.9506425,False,False
122894981,33.8665013,-117.9637539,False,False
122894984,33.8664973,-117.9648058,False,False
122894986,33.8664853,-117.9664202,False,False
122894989,33.866457,-117.9700874,False,False
122894991,33.8664062,-117.9762836,True,False
122894993,33.8663721,-117.9783129,False,False
122895189,33.8399146,-117.8659852,False,False
122895316,33.9253519,-117.969817,False,False
122895408,33.8766008,-117.8465505,False,False
122895428,33.868457,-117.9773765,False,False
122895699,33.9309744,-117.9847985,False,False
122895833,33.8792125,-117.8754901,False,False
122895862,33.87743,-117.8760038,False,False
122895983,33.9318438,-117.9609912,False,False
122895986,33.9303919,-117.9609891,False,False
122896005,33.8457161,-117.9301613,False,False
122896387,33.9225793,-117.9906579,False,False
122896395,33.9229451,-117.9883579,False,False
122896399,33.9229412,-117.9874728,False,False
122896402,33.9229528,-117.9865347,False,False
122896462,33.8114643,-118.00161,False,False
122896645,33.9067955,-117.9686869,False,False
122896709,33.8671878,-117.9886397,False,False
122896711,33.8671957,-117.9877014,False,False
122896713,33.8672124,-117.9857212,False,False
122896778,33.8845753,-117.9179243,False,False
122897488,33.8446388,-117.965158,False,False
122897522,33.8780476,-117.8309003,False,False
122897528,33.9007724,-117.8693707,False,False
122897529,33.9007635,-117.8702951,False,False
122897531,33.9007535,-117.8723813,False,False
122897533,33.900513,-117.8731643,False,False
122897537,33.9003813,-117.8738464,False,False
122897540,33.9003908,-117.8746969,False,False
122897543,33.9003908,-117.8755273,False,False
122897605,33.9303692,-117.9591909,False,False
122897610,33.9303934,-117.9622706,False,False
122897625,33.9307882,-117.9649676,False,False
122897749,33.8395472,-117.906503,False,False
122897751,33.839715,-117.905792,False,False
122897754,33.8398241,-117.9052764,False,False
122897756,33.8399373,-117.9046884,False,False
122897757,33.8400209,-117.9043269,False,False
122897762,33.8383225,-117.9118129,False,False
122897766,33.838923,-117.9092056,False,False
122897829,33.8711163,-117.9458463,False,False
122898006,33.8253478,-117.843587,False,True
122898024,33.8119984,-117.973483,False,False
122898262,33.9068463,-117.9294274,False,False
122898365,33.8063331,-117.9820213,False,False
122898478,33.8393561,-117.9539242,False,False
122898480,33.8382193,-117.9539335,False,False
122898488,33.8997268,-118.0087259,False,False
122898508,33.9043891,-117.9312232,False,False
122898648,33.8652498,-117.8699466,False,False
122898711,33.9266915,-117.9648423,False,False
122898714,33.9266534,-117.9659179,False,False
122898799,33.9059253,-117.9434022,False,False
122899078,33.9319088,-117.9368773,False,False
122899083,33.9319,-117.9357634,False,False
122899086,33.9318161,-117.9352382,False,False
122899088,33.9318669,-117.9330057,True,False
122899092,33.9318735,-117.9315331,False,False
122899094,33.9318735,-117.9306458,False,False
122899098,33.9318663,-117.922994,False,False
122899237,33.914203,-117.9108654,False,False
122899243,33.8127811,-118.024952,False,False
122899253,33.8952801,-117.8886324,False,False
122899255,33.8949282,-117.8882385,False,False
122899344,33.8253538,-117.9236969,False,False
122899679,33.8250013,-117.9661721,False,False
122899686,33.824156,-117.9666449,False,False
122899688,33.8217359,-117.9666529,False,False
122899756,33.8340371,-118.0236013,False,False
122899759,33.8340371,-118.0211659,False,False
122900072,33.8442662,-117.8926947,False,False
122900075,33.8450431,-117.892934,False,False
122900282,33.8893571,-117.8215482,False,False
122900428,33.8784951,-117.8719298,False,False
122900438,33.8794083,-117.8764047,False,False
122900559,33.9070348,-117.9606141,False,False
122900731,33.8396405,-117.9501907,False,False
122900748,33.8439592,-118.0136346,False,False
122900750,33.8428492,-118.0136658,False,False
122900753,33.8423759,-118.0139757,False,False
122900758,33.8417909,-118.0145658,False,False
122900761,33.8392314,-118.0157767,False,False
122900852,33.8898599,-117.9299336,False,False
122900854,33.8906085,-117.9299348,False,False
122900964,33.8975256,-117.8723253,False,False
122901003,33.815101,-117.8276089,False,False
122901123,33.8817404,-117.8643835,False,False
122901190,33.8081928,-117.8211861,False,False
122901193,33.8077909,-117.821183,False,False
122901617,33.9202136,-117.8611191,False,False
122901669,33.8450694,-118.0250001,False,False
122901985,33.9286075,-117.8926704,False,False
122902040,33.8349285,-117.8928092,False,False
122902043,33.8332074,-117.8922274,False,False
122902217,33.855144,-118.0093316,False,False
122902222,33.8524313,-118.0093163,False,False
122902777,33.8161035,-118.0060108,False,False
122902788,33.8100426,-118.0059306,False,False
122903119,33.8651601,-117.9844843,False,False
122903307,33.8923175,-117.8604651,False,False
122903328,33.8396505,-117.8831057,False,False
122903364,33.8499634,-117.9499202,False,False
122903410,33.893476,-117.8325752,False,False
122903420,33.8931754,-117.8325719,False,False
122903892,33.8272516,-117.9885645,False,False
122904231,33.8395672,-117.8456365,False,False
122904237,33.8430428,-117.844465,False,False
122904239,33.8437282,-117.8442427,False,False
122904304,33.9199633,-117.889457,False,False
122904308,33.9200349,-117.8864782,False,False
122904530,33.8395758,-117.9739865,False,False
122904532,33.8402922,-117.9739861,False,False
122904539,33.8395794,-117.9737145,False,False
122904612,33.8933948,-117.9673061,False,False
122904786,33.9341124,-117.8992273,False,True
122905380,33.8325329,-117.8533772,False,False
122905381,33.8323727,-117.8598385,False,False
122905438,33.8793307,-117.8390735,False,False
122905515,33.8393552,-117.9535066,False,False
122905650,33.8296336,-117.8226388,False,False
122905889,33.9003885,-117.9850933,False,False
122905893,33.9002104,-117.9847392,False,False
122906116,33.8285818,-118.0148613,False,False
122906223,33.8942664,-117.9528189,False,False
122906239,33.8985335,-117.9484225,False,False
122906321,33.8984528,-117.852545,False,False
122906512,33.898731,-117.8555436,False,False
122906523,33.8439252,-118.0166121,False,False
122907297,33.875154,-117.8644722,False,False
122907302,33.8749867,-117.8634211,False,False
122907305,33.8748592,-117.8626276,False,False
122907332,33.9054497,-117.9031937,False,False
122907342,33.9058339,-117.8928228,False,False
122907376,33.8418202,-117.9686324,False,False
122907611,33.9073511,-117.9655613,False,False
122907649,33.8877371,-117.9187228,False,False
122907651,33.887873,-117.918962,False,False
122907834,33.8603671,-117.8752037,False,False
122908137,33.8130071,-117.8203655,False,False
122908208,33.8402164,-117.8362208,False,False
